TSR|monsterKey|setting|mainTitle|title|name|Diet|Frequency|Hit Dice|Intelligence|Magic Resistance|Morale|Movement|No. Appearing|No. of Attacks|Organization|Size|Special Attacks|Special Defenses|THAC0|Treasure|XP Value|Alignment|Armor Class|Climate/Terrain|Damage/Attack
['2103', '2140']|squigian|Advanced Dungeons & Dragons 2nd Edition|Squid, Giant|Squid, Giant|Kraken|Carnivore|Very rare|20|Genius+ (19-20+)|Nil|Fanatic (18)|Sw 3, Jet 21|1|9|Solitary|G (90'+ long)|See below|See below|1|G,R,S (+A)|14,000|Neutral evil|5/0|Very deep oceans|3-18 (&times;2)/2-12 (&times;6)/7-28
['2103', '2140']|stirge|Advanced Dungeons & Dragons 2nd Edition|Stirge|Stirge|Stirge|Blood|Uncommon|1+1|Animal (1)|Nil|Average (8)|3, Fl 18 (C)|3-30|1|Clusters|S (2' wingspan)|Blood drain|Nil|17|D|175|Nil|8|Forests or subterranean|1-3
['2140', '11374', '2117']|sumonste|Advanced Dungeons & Dragons 2nd Edition|Su-Monster|Su-Monster|Su-Monster|Omnivorous|Uncommon|5+5|Average (8-10)|Nil|Average (8-10)|9|1d12|5|Family/clan|M (large ape)|Psionic, ambush|Psionic|15|C,Y|650|Chaotic (evil)|6|Dark areas/Wilderness and subterranean|1d4/1d4/1d4/1d4/2d4
['2103', '2140']|swanmay|Al-Qadim (Forgotten Realms)|Swanmay|Swanmay|Bird Maiden|Omnivore|Very rare|2 to 8|Average to Genius (8-18)|5% per HD|Elite (13)|12, or 3, Fl 36 (C)|1|2 or as kahina|Solitary|M|Spells|+2 or better weapon to hit|As kahina|See below|420 to 3,000|Any|7|Tropical mountains|1/1-3 or by weapon
['2103', '2140']|swanmay|Al-Qadim (Forgotten Realms)|Swanmay|Swanmay|Swan|Omnivore|Uncommon|1+2|Animal (1)|Nil|Unsteady (6)|3, Fl 18 (D)|1 or 2-16|3|Flock|M|See below|See below|19|Nil|65|Neutral|7|Temperate wetlands|1/1/1-2
['2103', '2140']|swanmay|Al-Qadim (Forgotten Realms)|Swanmay|Swanmay|Swanmay|Omnivore|Very rare|2 to 12|Highly to Genius (13-18)|2% per HD|Champion (15)|3 or 15, Fl 19 (D)|1 or 2-5|As swan or ranger|Flock|M|See below|+1 or better weapon to hit|As ranger|See below|120 to 3,000|As ranger|7|Temperate wetlands|As swan or by weapon
['2140', '9333']|tabaxi|Maztica (Forgotten Realms)|Tabaxi|Tabaxi|Tabaxi|Carnivore|Rare|2|Average to High (8-14)|Nil|Steady (11-12)|15|2-8|3|Clan|M (6'-7' tall)|Rear claw rake for 1d4+1/1d4+1|Surprise, surprised only on a 1|19|U|420<br>Clan leader: 975<br>Shaman, 3rd: 975<br>Shaman, 5th: 3,000|Chaotic neutral|6|Tropical or subtropical jungle|1-3/1-3/1-3 or by weapon
['2140', '9333']|tabaxi|Maztica (Forgotten Realms)|Tabaxi|Tabaxi|Tabaxi Lord|Carnivore|Very rare|8|High to genius (13-18)|Nil|Average (8-10)|15|1|3|Clan or solitary|L (10'-12')|Magic use, rear claw rake for 1d6+1/1d6+1|Surprise, surprised only on a 1|13|U|5,000|Chaotic evil|3|Tropical or subtropical jungle|1-4/1-4/1-10
['2140', '2116']|tako|Advanced Dungeons & Dragons 2nd Edition|Tako|Tako|Female Tako|Carnivore|Very rare|6|Average (8-10)|Nil|Steady (12)|3, Sw 9|1-2|7|Tribe|L (7' diameter)|Constriction|Camouflage|15|J,Q|650|Lawful neutral|2|Tropical subtropical, and temperate ocean|1-3 (&times;7)/2-8 or by weapon
['2140', '2116']|tako|Advanced Dungeons & Dragons 2nd Edition|Tako|Tako|Male Tako|Carnivore|Rare|4|Average (8-10)|Nil|Steady (12)|3, Sw 9|3-12|7|Tribe|M (6' diameter)|Constriction|Camouflage|17|J,Q|270|Lawful neutral|3|Tropical, subtropical, and temperate ocean|1-2 (&times;7)/3-6 or by weapon
['2118', '2140', '2602']|tanatbal|Planescape|Tanar'ri, True, Balor|Tanar'ri, True, Balor|Tanar'ri, True, Balor|Carnivore|Very rare|13|Supra-genius (19-20)|70%|Fearless (19-20)|15, Fl 36 (B)|1|2 (sword, whip)|Solitary|L (12' tall)|Terror, body flames, death throes, explosion|+3 or better weapons to hit|7|H&times;3|26,000|Chaotic evil|-8|The Abyss|1d12/1d4 + special
['2118', '2140', '2602']|tanatmar|Planescape|Tanar'ri, True, Marilith|Tanar'ri, True, Marilith|Tanar'ri, True, Marilith|Carnivore|Very rare|12|Genius (17- 18)|70%|Fanatic (17-18)|15|1-2|7|Solitary|L (7' tall)|Magical weapons, constriction|+2 or better weapons to hit, never surprised, spell immunity|9|C,F|23,000|Chaotic evil|-9|The Abyss|4d6 (tail) and six weapons
['2103', '2140']|tarrasqu|Advanced Dungeons & Dragons 2nd Edition|Tarrasque|Tarrasque|Tarrasque|Omnivore|Unique|300 hp (approx. 70 HD)|Animal (1)|Nil|Champion (15)|9, Rush 15|1|6|Solitary|G (50' long)|Sharpness bite, terror|See below|-5|See below|107,000|Neutral|-3|Any land|1-12/1-12/2-24/5-50/1-10/1-10
['2103', '2140']|tasloi|Advanced Dungeons & Dragons 2nd Edition|Tasloi|Tasloi|Tasloi|Omnivore|Rare|1|Low to average (5-10)|Nil|Average (10)|9, Cl 15|10-100|2 or 1|Tribal|S (2-3' tall)|Surprise|Nil|19|Q&times;5|Normal: 35<br>Chieftain: 270<br>Shaman: 420|Chaotic evil|5 (6)|Tropical/Jungles|1-3/1-3 or by weapon type
['2140', '2117']|thoueate|Advanced Dungeons & Dragons 2nd Edition|Thought Eater|Thought Eater|Thought Eater|Mental energy|Rare|3|Not ratable|Absorb (See below)|Unsteady (5-7)|6 (ethereal plane only)|1-3|0|Solitary|S (3' long)|Psionics, absorb: psionics, spells, and intelligence|Ethereal existence|0|Nil|1,400|Neutral|9|Ethereal Plane|Nil
['2140', '2433', 'Dragon173']|thrikree|Dark Sun|Thri-kreen|Thri-kreen|Thri-kreen|Carnivore|Uncommon|6+3|Average to high (8-14)|Nil|Fanatic (17-18)|18|2d12|5 or 2|Clutch and pack|L (11' long)|Paralyzation|Missile dodge|13|Varies|1,400|Chaotic neutral|5|Any land (Temperate or tropical arid land)|1d4 (&times;4)/1d4+1, or 1d4+1 and by weapon
['2118', '2140']|titan|Planescape|Titan|Titan|Titan|Omnivore|Uncommon|20|Supra-genius to godlike (19-21+)|50%|Fearless (19-20)|36|1-10|2|Group|G (25'+ tall)|See below|See below|5|E,Q&times;10,R|21,000 (see below)|Chaotic good|0|Olympus|7-42 (7d6) weapon +14 (strength bonus)
['2102', '2140']|toadgian|Advanced Dungeons & Dragons 2nd Edition|Toad, Giant|Toad, Giant|Fire Toad|Carnivore|Rare|4+1|Low (5-7)|Nil|Average (8-10)|6, hop 6|1-6|1|Colony|S (4' length)|See below|Nil|17|C|270|Chaotic neutral|10|Non-arctic or subterranean|Varies
['2102', '2140']|toadgian|Advanced Dungeons & Dragons 2nd Edition|Toad, Giant|Toad, Giant|Giant Toad|Carnivore|Common|2+4|Animal (1)|Nil|Unsteady (7)|6, hop 6|1-12|1|Colony|M (5' length)|See below|Nil|17|Nil|120|Neutral|6|Non-arctic or subterranean|2-8
['2102', '2140']|toadgian|Advanced Dungeons & Dragons 2nd Edition|Toad, Giant|Toad, Giant|Ice Toad|Carnivore|Rare|5|Average (8-10)|Nil|Steady (11-12)|9, hop 9|1-4|1|Colony|L (8' length)|See below|Nil|15|Q (C)|270|Neutral|4|Arctic, subarctic land or subterranean|3-12
['2102', '2140']|toadgian|Advanced Dungeons & Dragons 2nd Edition|Toad, Giant|Toad, Giant|Poisonous Toad|Carnivore|Uncommon|2|Animal (1)|Nil|Unsteady (7)|6, hop 6|1-8|1|Colony|M (5' length)|See below|Nil|19|Nil|175|Neutral|7|Non-arctic or subterranean|2-5
['2102', '2140']|treant|Advanced Dungeons & Dragons 2nd Edition|Treant|Treant|Treant|Photosynthesis|Rare|7-12|Very (11-12)|Nil|Champion (15-16)|12|1-20|2|Grove|H (13-18')|See below|Never surprised|7-8 HD: 13<br>9-10 HD: 11<br>11-12 HD: 9|Q&times;5,X|7HD: 2,000 (+1000 per Hit Die)|Chaotic good|0|Any forest|Variable
['2103', '2140']|triton|Advanced Dungeons & Dragons 2nd Edition|Triton|Triton|Triton|Omnivore|Rare|3|High and up (13+)|90%|Elite (13)|Sw 15|6-60|1|Community|M (7' tall)|See below|See below|17|M,Q (C,S,T)|Normal: 270<br>Exceptional (4-6 HD): 650<br>Exceptional (7-8 HD): 2,000<br>Mage: 2,000 +1,000 per level over 7th<br>Priest: 2,000 +1,000 per level over 7th<br>Triton leader: 4,000|Neutral (good)|5|Any sea|By weapon
['2103', '2140']|troglody|Advanced Dungeons & Dragons 2nd Edition|Troglodyte|Troglodyte|Troglodyte|Carnivore|Common|2|Low (5-7)|Nil|Steady (11)|12|10-100|3 or 1|Clan|M (6' tall)|See below|See below|19|A|Normal: 120<br>Guard: 175<br>Subchieftain: 270<br>Chieftain: 650|Chaotic evil|5|Subterranean and mountains|1-2/1-2/2-5 or 2-8 weapon
['2102', '2140', '9292']|troll|Advanced Dungeons & Dragons 2nd Edition|Troll|Troll|Desert|Carnivore|Rare|7+7|Average (8-10)|Nil|Fanatic (17-18)|12|1 (10% 1-6)|3|Solitary|L (9')|Surprise|Regeneration|13|C|1,400|Chaotic evil|4|Any desert|3-6/2-6/3-10
['2102', '2140', '9292']|troll|Advanced Dungeons & Dragons 2nd Edition|Troll|Troll|Freshwater Scrag|Carnivore|Rare|5+5|Low (5-7)|Nil|Elite (14)|3, Sw 12|1-6|3|Group|L (8')|See below|Regeneration|15|Q&times;4 (C)|650|Chaotic evil|3|Lakes/rivers|2-5/2-5/3-12
['2102', '2140', '9292']|troll|Advanced Dungeons & Dragons 2nd Edition|Troll|Troll|Giant|Carnivore|Rare|8|Low (5-7)|Nil|Fanatic (17-18)|12|1-12|1 weapon|Tribe|L (10')|Nil|Regeneration|13|C|1,400|Chaotic evil|4|Any land|2d6+7
['2102', '2140', '9292']|troll|Advanced Dungeons & Dragons 2nd Edition|Troll|Troll|Ice|Carnivore|Rare|2|Average (8-10)|Nil|Steady (11)|9|2-12|2|Tribe|L (8')|Nil|See below|19|Q (D)|175|Chaotic evil|8|Arctic|1-8/1-8
['2102', '2140', '9292']|troll|Advanced Dungeons & Dragons 2nd Edition|Troll|Troll|Saltwater Scrag|Carnivore|Uncommon|6+12|Low (5-7)|Nil|Champion (16)|3, Sw 12|1-8|3|Group|L (10')|See below|Regeneration|13|(D)|1,400|Chaotic evil|2|Any coast|1-4/1-4/9-16
['2102', '2140', '9292']|troll|Advanced Dungeons & Dragons 2nd Edition|Troll|Troll|Spectral|Carnivore|Very rare|8|Very (11-12)|Nil|Champion (15)|12|1|3|Solitary|L (10')|Nil|See below|13|C|1,400|Chaotic evil|0|Any forest|3-6/3-6/3-10
['2102', '2140', '9292']|troll|Advanced Dungeons & Dragons 2nd Edition|Troll|Troll|Troll|Carnivore|Uncommon|6+6|Low (5-7)|Nil|Elite (14)|12|1-12|3|Group|L (9')|See below|Regeneration|13|Q (D)|1,400|Chaotic evil|4|Any land|5-8/5-8/5-12
['2102', '2140', '9292']|troll|Advanced Dungeons & Dragons 2nd Edition|Troll|Troll|Two-headed|Carnivore|Very rare|10|Average (8-10)|Nil|Champion (15-16)|12|1-3|4|Group|L (10')|See below|Regeneration|11|Q (D)|3,000|Chaotic evil|4|Any land|5-8/5-8/1-12/1-12
['2102', '2140']|umbehulk|Advanced Dungeons & Dragons 2nd Edition|Umber Hulk|Umber Hulk|Umber Hulk|Carnivore|Rare|8+8|Average (8-10)|Nil|Elite (13)|6, Br 1-6|1-4|3|Solitary|L (8' tall, 5' wide)|See below|Nil|11|G|4,000|Chaotic evil|2|Subterranean|3-12/3-12/1-10
['2102', '2140']|umbehulk|Advanced Dungeons & Dragons 2nd Edition|Umber Hulk|Umber Hulk|Vodyanoi|Carnivore|Rare|8|Average (8-10)|Nil|Elite (13)|3, Sw 6|1-3|3|Solitary|L (8' tall, 5' wide)|Nil|See below|13|G|2,000|Chaotic evil|2|Freshwater aquatic|3-12/3-12/1-10
['2102', '2140']|unicorn|Advanced Dungeons & Dragons 2nd Edition|Unicorn|Unicorn|Unicorn|Herbivore|Rare|4+4|Average (8-10)|Nil|Elite (14)|24|1-6|3|Family|L|Charge|See below|15|X|650|Chaotic good|2|Temperate sylvan woodlands|1-6/1-6/1-12
['2103', '2140']|urchin|Advanced Dungeons & Dragons 2nd Edition|Urchin|Urchin|Black|Scavenger|Uncommon|1+1|Semi- (2-4)|Nil|Steady (11)|6, Sw 6|1-6|2|Bed|S (3')|See below|Nil|19|10&times;1d10 gp|65|Neutral|4|Sea bed, coast|1-4
['2103', '2140']|urchin|Advanced Dungeons & Dragons 2nd Edition|Urchin|Urchin|Green|Scavenger|Rare|2+1|Semi- (2-4)|Nil|Steady (11)|6, Sw 6|1-4|2|Group|S (3')|See below|Nil|19|40&times;1d10 gp|120|Neutral|3|Sea bed, coast|2-7
['2103', '2140']|urchin|Advanced Dungeons & Dragons 2nd Edition|Urchin|Urchin|Land|Scavenger|Rare|3+3|Animal (1)|Nil|Steady (11)|12|1-2|6|Pair|S (3')|See below|Nil|17|See below|420|Neutral|3|Any temperate to tropical land|1-2
['2103', '2140']|urchin|Advanced Dungeons & Dragons 2nd Edition|Urchin|Urchin|Red|Scavenger|Rare|3+1|Semi- (2-4)|Nil|Steady (11)|6, Sw 6|1-4|3|Group|S (3')|See below|Nil|17|90&times;1d10 gp|420|Neutral|2|Sea bed, coast|2-5
['2103', '2140']|urchin|Advanced Dungeons & Dragons 2nd Edition|Urchin|Urchin|Silver|Scavenger|Very rare|5+3|Semi- (2-4)|Nil|Steady (11)|6, Sw 6|1-2|5|Pair|S (3')|See below|Nil|15|250&times;1d10 gp|975|Neutral|0|Sea bed, coast|2-5
['2103', '2140']|urchin|Advanced Dungeons & Dragons 2nd Edition|Urchin|Urchin|Yellow|Scavenger|Very rare|4+2|Semi- (2-4)|Nil|Steady (11)|6, Sw 6|1-3|4|Group|S (3')|See below|Nil|17|160&times;1d10 gp|650|Neutral|1|Sea bed, coast|1-6
['2102', '2140']|vampire0|Advanced Dungeons & Dragons 2nd Edition|Vampire|Vampire|Vampire|Special|Rare|8+3|Exceptional (15-16)|See below|Champion (16)|12, Fl 18 (C)|1-4|1|Solitary|M (5½-6½')|Energy drain|+1 or better magical weapon to hit|11|F|Western: 8,000<br>Eastern: 9,000|Chaotic evil|1|Any land|5-10
['2140', '2104']|wemic|Advanced Dungeons & Dragons 2nd Edition|Wemic|Wemic|Wemic|Carnivore|Very rare|5+8|Average (8-10)|Nil|Steady (11-12)|12|2-16|2 or 3|Prides|L (7')|Nil|-2 initiative modifier|15|B|Normal: 270<br>Chief/Chieftain: 420<br>Witch Doctor/King: 975|Neutral|Males 6 (5), females 7|Temperate plains|1-4/1-4 and weapon
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Common|Plankton|Common|12 to 36|Low (5-7)|Nil|Champion (15)|Sw 18|1-8|1|Pod|G|Tail|Nil|12 HD: 9<br>13-14 HD: 7<br>15+ HD: 5|Nil|2,000 + 1,000 per HD over 12|Neutral|4|Oceans|See below
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Giant|Omnivore|Very rare|18 to 54|Average (8-10)|Nil|Champion (15)|Sw 18|1-2|1|Pair|G|See below|Nil|5|See below|8,000 + 1,000 per HD over 18|Neutral|3|Oceans|See below
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Killer|Carnivore|Common|9 to 12|Average (8-10)|Nil|Elite (14)|Sw 30|5-40|1|Pod|H-G|See below|Nil|9-10 HD: 11<br>11-12 HD: 9|Nil|9 HD: 975<br>10 HD: 1,400<br>11-12 HD: 2,000|Neutral|4|Oceans|5-20
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Leviathan|Omnivore|Very rare|36 to 72|Exceptional (15-16)|Nil|Champion (15)|Sw 18|1|1|Solitary|G|See below|Nil|5|See below|26,000 + 1,000 per HD over 36|Neutral|1|Oceans|See below
['2140', '2103']|whale|Advanced Dungeons & Dragons 2nd Edition|Whale|Whale|Narwhal|Fish|Rare|4+4 to 6+6|Animal (1)|Nil|Steady (12)|Sw 21|1-6|1|Pod|H-G|Nil|Nil|4+4 - 5+5 HD: 15<br>6+6 HD: 13|Nil|4+4 HD: 175<br>5+5 HD: 270<br>6+6 HD: 420|Neutral|6|Oceans|2-24
['2102', '2140']|wight|Advanced Dungeons & Dragons 2nd Edition|Wight|Wight|Wight|See below|Uncommon|4+3|Average (8-10)|See below|Elite (14)|12|2-16 (2d8)|1|Solitary|M (4-7')|Energy drain|Hit only by silver or +1 or better magical weapon|15|B|1,400|Lawful evil|5|Any land|1-4
['2102', '2140']|willowis|Advanced Dungeons & Dragons 2nd Edition|Will O'Wisp|Will O'Wisp|Will O'Wisp|See below|Uncommon|9|Exceptional (15-16)|See below|Fanatic (17)|Fl 18 (A)|1 or 1-3|1|Solitary|S (2-4')|See below|See below|11|Z|3,000|Chaotic evil|-8|Any swamp|2-16
['2102', '2140']|wolf|Advanced Dungeons & Dragons 2nd Edition|Wolf|Wolf|Dire|Carnivore|Rare|4+4|Semi- (2-4)|Nil|Average (10)|18|3-12|1|Pack|L (7-12')|Nil|Nil|15|Nil|175|Neutral|6|Any forest|2-8
['2102', '2140']|wolf|Advanced Dungeons & Dragons 2nd Edition|Wolf|Wolf|Winter|Carnivore|Very rare|6|Average (8-10)|Nil|Elite (13)|18|2-8|1|Pack|L (7-12')|Frost|Nil|15|I|975|Neutral evil|5|Arctic|2-8
['2102', '2140']|wolf|Advanced Dungeons & Dragons 2nd Edition|Wolf|Wolf|Wolf|Carnivore|Uncommon|3|Semi- (2-4)|Nil|Average (10)|18|2-12 (1/1%)|1|Family|S (3-4')|Nil|Nil|18|Nil|65|Neutral|7|Non-tropical|2-5
['2102', '2140']|wolf|Advanced Dungeons & Dragons 2nd Edition|Wolf|Wolf|Worg|Carnivore|Rare|3+3|Low (5-7)|Nil|Steady (11)|18|3-12|1|Pack|M (4-7')|Nil|Nil|17|Nil|120|Neutral evil|6|Any forest|2-8
['2102', '2140']|wolfwere|Advanced Dungeons & Dragons 2nd Edition|Wolfwere|Wolfwere|Wolfwere|Carnivore|Rare|5+1|High to exceptional (13-16)|10%|Elite (14)|15|1-3|1 or 2|Solitary|M (4-7')|Singing brings on lethargy|Iron or +1 or better weapon to hit|15|B,50% of S,T|1,400|Chaotic evil|3|Any forest|2-12 and weapon
['2140', '2103']|worm|Advanced Dungeons & Dragons 2nd Edition|Worm|Worm|Bookworm|Books|Rare|¼|Non- (0)|Nil|Unreliable (2-4)|12, Br 3|1-2 (10-40)|0|Solitary|T (1&rdquo; long)|Nil|Camouflage|0|Nil|15|Neutral|2|Any land (books)|Nil
['2140', '2103']|worm|Advanced Dungeons & Dragons 2nd Edition|Worm|Worm|Giant Bloodworm|Blood|Rare|6|Non- (0)|Nil|Fanatic (17-18)|6, Br 1|1-4|1|Solitary|H (20' long)|Blood drain|Nil|15|Q|420|Neutral|4|Subterranean pools|1-8
['2140', '2103']|worm|Advanced Dungeons & Dragons 2nd Edition|Worm|Worm|Purple Worm|Carnivore|Rare|15|Non- (0)|Nil|Steady (12)|9, Br 9|1|2|Solitary|G (25' long)|See below|Nil|5|(B,Q&times;5,X)|13,000|Neutral|6|Subterranean|2-24/2-20
['2140', '2103']|worm|Advanced Dungeons & Dragons 2nd Edition|Worm|Worm|Rot Grub|Scavenger|Uncommon|1 hp|Non- (0)|Nil|Unsteady (5)|1, Br 0|5-20|0|Swarm|T (½-2&rdquo; long)|See below|Nil|0|Nil|15|Neutral|9|Any land (refuse)|Nil
['2102', '2140']|wraith|Advanced Dungeons & Dragons 2nd Edition|Wraith|Wraith|Wraith|Special|Uncommon|5+3|Very (11-12)|Nil|Champion (15)|12, Fl 24 (B)|2-12 (2d6)|1|Pack|M (6' tall)|Energy drain|Hit only by silver or +1 or better magical weapon|15|E|2,000|Lawful evil|4|Any|1-6
['2102', '2140']|wyvern|Advanced Dungeons & Dragons 2nd Edition|Wyvern|Wyvern|Wyvern|Carnivore|Uncommon|7+7|Low (5-7)|Nil|Elite (14)|6, Fl 24 (E)|1-6|2|Solitary|G (35' long)|Poison|Nil|13|E|1,400|Neutral (evil)|3|Temperate mountain forests and jungles|2-16/1-6
['2140', '2103']|xorn|Advanced Dungeons & Dragons 2nd Edition|Xorn|Xorn|Xaren|Minerals and magical metal|Very rare|5+5|Average (8-10)|Nil|Champion (15)|9, Br 3|1|4|Solitary|M (4' tall)|Surprise|Spell immunities|15|O,P,X,Y|3,000|Neutral|1|Subterranean|1-3 (&times;3)/4-16
['2140', '2103']|xorn|Advanced Dungeons & Dragons 2nd Edition|Xorn|Xorn|Xorn|Minerals|Very rare|7+7|Average (8-10)|Nil|Champion (16)|9, Br 9|1-4|4|Solitary|M (5' tall)|Surprise|Spell immunities|13|O,P,Q&times;5,X,Y|4,000|Neutral|-2|Subterranean|1-3 (&times;3)/6-24
['2102', '2140']|yeti|Advanced Dungeons & Dragons 2nd Edition|Yeti|Yeti|Yeti|Carnivore|Very rare|4+4|Average (8-10)|Nil|Elite (13)|15|1-6|2|Clan|L (8' tall)|Squeeze|Immune to normal cold, invisible in snow and ice|15|D|420|Neutral|6|Arctic hills and mountains|1-6/1-6
['2140', '2116']|yuanhist|Advanced Dungeons & Dragons 2nd Edition|Yuan-ti, Histachii|Yuan-ti, Histachii|Yuan-ti, Histachii|Carnivore|Very rare|2+2|Low (5-7)|See below|Average (10)|12|2-20|3|Tribe|M (5-6' tall)|See below|See below|19|Nil|120|Chaotic evil|8|Tropical jungles|1-2/1-2/1-3
['2102', '2140']|yuanti|Advanced Dungeons & Dragons 2nd Edition|Yuan-ti|Yuan-ti|Yuan-ti|Carnivore|Very rare|6-9|Genius (17-18)|20%|Elite (14)<br>Abominations: Champion (15)|12, slither 9|1-4|2|Tribe or nation|M or L (10' long)|Spells|Nil|6 HD: 15<br>7-8 HD: 13<br>9 HD: 11|C|Varies|Chaotic evil|4/0|Tropical jungles|See below
['2140']|yugoguar|Advanced Dungeons & Dragons 2nd Edition|Yugoloth, Guardian|Yugoloth, Guardian|Greater|None|Very rare|10|High (13-14)|25%|Fanatic (18)|9, Fl 9 (D)|1|3|Solitary|L (9' tall)|See below|See below|11|See below|11,000|Neutral (evil)|-1|Any|1-10/1-12/1-12
['2140']|yugoguar|Advanced Dungeons & Dragons 2nd Edition|Yugoloth, Guardian|Yugoloth, Guardian|Least|None|Rare|6|Average (8-10)|Nil|Elite (14)|9|1|3|Solitary|Varies|See below|See below|15|See below|2,000|Neutral|3|Any|1-4/1-10/1-10
['2140']|yugoguar|Advanced Dungeons & Dragons 2nd Edition|Yugoloth, Guardian|Yugoloth, Guardian|Lesser|None|Very rare|8|Very (11-12)|Nil|Champion (16)|9|1|3|Solitary|Varies|See below|See below|13|See below|4,000|Neutral (evil)|1|Any|1-6/1-12/1-12
['2129', '2140']|zaratan|Al-Qadim (Forgotten Realms)|Zaratan|Zaratan|Zaratan|Omnivore|Very rare|51-70|Average (8-10)|Nil|Fearless (19)|1, Sw 2|1|1|Solitary|G (200-350' diameter)|Swallow|Immune to poison, magic weapon needed to pierce shell|5|See below|46,000 + 1,000 per HD over 51|Neutral|-6/0|Tropical/Fresh and salt water|10-100
['2102', '2140']|zombie|Advanced Dungeons & Dragons 2nd Edition|Zombie|Zombie|Common|None|Rare|2|Non- (0)|See below|Special|6|3-24|1|None|M (6')|Nil|Spell immunity|19|Nil|65|Neutral|8|Any|1-8
['2102', '2140']|zombie|Advanced Dungeons & Dragons 2nd Edition|Zombie|Zombie|Ju-ju|None|Very rare|3+12|Low (5-7)|See below|Special|9|1-4|1|None|M (6')|See below|Spell immunity|15|Nil|975|Neutral evil|6|Any|3-12
['2102', '2140']|zombie|Advanced Dungeons & Dragons 2nd Edition|Zombie|Zombie|Lord|Carrion|Very rare|6|Average (8-10)|Nil|Average (8-10)|6|1|2|Solitary|M (6')|See below|Spell immunity|15|A|650|Neutral evil|6|Any|2-8/2-8
['2102', '2140']|zombie|Advanced Dungeons & Dragons 2nd Edition|Zombie|Zombie|Monster|None|Very rare|6|Non- (0)|See below|Special|9|1-6|1|None|L (8-12')|Nil|Spell immunity|15|Nil|650|Neutral|6|Any|4-16
['2102', '2140']|zombie|Advanced Dungeons & Dragons 2nd Edition|Zombie|Zombie|Sea|Scavenger|Rare|5|Low (5-7)|Nil|Fearless (19-20)|6, Sw 12|2-24|1|Pack|M (6')|Stench, disease, spell use|Spell immunity|15|M|420|Chaotic evil|7|Shallow water|1-10
