TSR|monsterKey|setting|mainTitle|title|name|Diet|Frequency|Hit Dice|Intelligence|Magic Resistance|Morale|Movement|No. Appearing|No. of Attacks|Organization|Size|Special Attacks|Special Defenses|THAC0|Treasure|XP Value|Alignment|Armor Class|Climate/Terrain|Damage/Attack
['2635']|nathri|Planescape|Nathri|Nathri|Nathri|Omnivore|Uncommon|1+1|Low to high (7-13)|Nil|Steady (11-12)|18|2d20 (rarely, 2d100)|1|Clan|S (4' tall)|Poison|+1 to saves vs. charm|19|K|120|Chaotic neutral|6|Ethereal Plane|1d4 or by weapon
['2145', 'Dragon193']|nautgian|Advanced Dungeons & Dragons 2nd Edition|Nautilus, Giant|Nautilus, Giant|Nautilus, Giant|Carnivore|Very rare|14|Genius (17-18)|20%|Champion (15-16)|Sw 18|1|21|Solitary|G (50'+ diameter)|See below|See below|7|Nil|15,000|Neutral|-3 (shell) or 3 (body)|Any sea|1d8 (&times;20)/5d4
['9539']|nawidneh|Advanced Dungeons & Dragons 2nd Edition|Nawidnehr|Nawidnehr|Nawidnehr|Carnivore|Very rare|12+1|High to Exceptional (13-16)|Nil|Fanatic (17-18)|12, Sw 24|1|1|Solitary|H (30' long)|Roar, swallow whole|Hit only by +1 or iron weapons|9|(J,K,W)|7,000|Chaotic evil|-2|Temperate and Tropical Ocean|5d4+5
['2109']|naychurr|Spelljammer|Nay-Churr|Nay-Churr|Nay-Churr|Omnivore|Very rare|15 to 25|Animal (1)|Nil|Nil|Fl 3 (E); see below|1|See below|Solitary|H (200'+ long)|Swallowing|Convulsion|See below|See below|10,000|Neutral|-2/4/7|Space|See below
['Dragon238']|necroslu|Dragon Magazine|Necromantic Sludge|Necromantic Sludge|Necromantic Sludge|Life energy|Uncommon|4+2|Low|See Below|Elite (14)|1, 6 as zombie|1-6|1|Pack|M (4' diameter)|Nil|See below|17|C (incidental)|975|Neutral Evil|10, 8 as zombie|Sewers|1d4+2 and poison, 1d8 as zombie
['2107', '2166']|needlman|Greyhawk|Needleman|Needleman|Needleman|Photosynthetic carnivore|Very rare|3+4|Low (5-7)|Nil|Steady (12)|9|5-50|1|Grove|M (6' tall)|Surprise, needle volley|See below|17|M (G)|120|Neutral|6|Temperate forests|3d4
['2173', '2501', '9533']|nehthalg|Mystara|Neh-thalggu|Neh-thalggu|Neh-thalggu|Brains|Very rare|10|Very (11-12)|Nil|Elite (14)|18|1|1|Solitary|L (10' long)|Spells|Spells|11|Nil|2,000|Chaotic neutral|2|Any|1d10 (bite)
['2140', '1049']|neogi|Advanced Dungeons & Dragons 2nd Edition|Neogi|Neogi|Great Old Master|Carnivore|Very rare|20|Low (5-7)|10%|Unsteady (6)|3|1|0|Solitary plus feeders|H (20' high)|Digestion, young|Young|Nil|Nil|14,000|Lawful evil|5|Any|Nil
['2140', '1049']|neogi|Advanced Dungeons & Dragons 2nd Edition|Neogi|Neogi|Neogi|Carnivore|Rare|5|High (13-14)|Nil|Steady (12)|6|1-8|3|Tribal|S (3' high)|Slowing poison|Possible magic|15|Q|650|Lawful evil|3|Any|1-3/1-3/1-6
['9280']|neogunde|Spelljammer|Neogi: Undead Old Master|Neogi: Undead Old Master|Neogi: Undead Old Master|Nil (see below)|Very rare|7|Highly (13-14)|10%|Elite (13-14)|3|1|3|Solitary|S (3' high)|Chill touch|See below|13|Any|3,000|Lawful evil|5|Any space|1-3/1-3/1 -6
['9569']|neotheli|Advanced Dungeons & Dragons 2nd Edition|Neothelid|Neothelid|Neothelid|Brains|Very rare (possibly unique)|16|Genius (17-18)|0.45%|Fearless (20)|9|1|6d6 or 3d6 (x4)|Solitary|G (120' tall)|Breath weapon, psionics|Nil|5|Nil|20,000|Lawful evil|0|Subterranean|1 (bite) or 4 (tentacles)
['2524']|neshezu|Red Steel (Mystara)|Neshezu|Neshezu|Neshezu|Omnivore|Common|1|Average (8-10)|Nil|Steady (11-12)|6, 15 (brachiating)|3d10&times;10|1|Tribal|M (4-5' tall)|Uses poison|Forest cover|19|L (C,O,Q&times;10,S)|65<br>3 HD: 175<br>5 HD: 420<br>8 HD Priest: 3,000|Chaotic evil|6 (10)|Tropical or subtropical forest|1d8 (weapon) +1 (Strength bonus)
['9247']|nethbird|Forgotten Realms|Netherbird|Netherbird|Netherbird|Flesh and carrion|Rare|2|Low (5-7)|Nil|Average (8-10)|4"// 15"|3-30 (3d10)|3|Flock|S to M|Nil|Nil|16|Nil|35|Lawful Evil|8|Crags, moors|2-5/2-5/1-4
['2600']|nicepona|Planescape|Nic'Epona|Nic'Epona|Nic'Epona|Herbivore|Very rare|7|Exceptional (15-16)|30%|Champion (15)|24|1 or 5d10|3 (hoof/hoof/bite) or 1 (back kick)|Solitary or herd|L|See below|See below|13|Nil|2,000|Neutral|2|Any plane|1d8/1d8/1d4 or 3d8
['2139']|nighagst|Ravenloft|Night Hag, Styrix|Night Hag, Styrix|Night Hag, Styrix|Carnivore|Unique|8 (40 hit points)|Exceptional (16)|65%|Average (8)|9|1|1|Solitary|M (5' tall)|Disease; magical sleep|Spell immunities; cold iron, silver, or +3 weapon to hit|13|Nil|16,000|Neutral evil|0|Darkon|2-12 (2d6)
['TheLonesomeRoad']|nighcraw|Ravenloft|Nightcrawler (Ravenloft)|Nightcrawler (Ravenloft)|Nightcrawler (Ravenloft)|None|Rare|4|Low (5-7)|Nil|Fearless (19-20)|6|6-24 (6-24)|1|Pack|S (3')|Nil|Undead Immunities, Regeneration|17|Q|270|Chaotic evil|8|Subtropical to tropical swamps (Souragne)|1-4
['9249']|nighride|Forgotten Realms|Night Rider|Night Rider|Night Rider|None|Rare|As in life|Low (5-7)|Special|Very Steady (13)|10|3-24|As in life|Solitary or group|M|Chill touch|<i>Protection from good</i>, <i>darkness</i>|As in life|V (magical weapons possible)|650 (varies)|Lawful Evil|7|Any (guardian)|1-8 or by weapon type
['2118', '2602']|nighthag|Planescape|Night Hag|Night Hag|Night Hag|Carnivore|Very rare|8|Exceptional (15-16)|65%|Average (8-10)|9|1|1|Solitary|M (5' tall)|Cause disease|Spell immunity, +3 weapons to hit|13|Nil|12,000|Neutral evil|0|Lower Planes|2d6
['2140', '2602', '2118']|nightmar|Planescape|Nightmare|Nightmare|Nightmare|Carnivore|Very rare|6+6|Very (11-12)|Nil|Elite (13-14)|15, F1 36 (C)|1|3|Solitary|L (6' at shoulder)|Burning hooves|Paralyzing cloud|15|Nil|2,000|Neutral evil|-4|Lower Planes|2d4+2/2d4+2/2d4
['2405']|nigmarbe|Dark Sun|Nightmare Beast|Nightmare Beast|Nightmare Beast|Omnivore|Very rare|15|Average (8-10)|20%|Champion (15-16)|12|1|5|Solitary|Gargantuan (30' tall)|Psionics and Spells|+1 or better to hit (see below)|5|Nil (F)|16,000|Chaotic evil|-5|Any|2-12/2-12/2-20/2-20/4-40
['1124']|nigmarma|Ravenloft|Nightmare Man, The|Nightmare Man, The|Nightmare Man, The|Special|Unique|14|Supra-genius (19)|60%|Elite (14)|12|1|2|Solitary|M (6' tall)|Dream fire, shadow walk|+3 or better to hit|7|E|13,000|Lawful evil|2|The Nightmare Lands|1d2+3/1d2+3
['2501']|nigshams|Mystara|Nightshade (Mystara)|Nightshade (Mystara)|Nightcrawler|None|Very rare|25|Supra-genius (19-20)|Nil|Fearless (20)|12, Br 24|1|2|Solitary|G (100' long)|Surprise; see below|See below|4|U|19,000|Chaotic evil|-4|Any|2d10 (bite)/2d4 (sting)
['2501']|nigshams|Mystara|Nightshade (Mystara)|Nightshade (Mystara)|Nightwalker|None|Very rare|21|Supra-genius (19-20)|Nil|Fearless (20)|15, Fl 6 (C)|1|2|Solitary|H (20' tall)|Surprise; see below|See below|5|U|18,000|Chaotic evil|-6|Any|3d10 (fist)/3d10 (fist)
['2501']|nigshams|Mystara|Nightshade (Mystara)|Nightshade (Mystara)|Nightwing|None|Very rare|17|Supra-genius (19-20)|Nil|Fearless (20)|3, Fl 24 (B)|1|1|Solitary|G (30' long)|Surprise; see below|See below|5|U|17,000|Chaotic evil|-8|Any|1d6+6 (bite)
['2145', '9391']|nigshato|Forgotten Realms|Nightshade (Toril)|Nightshade (Toril)|Nightshade (Toril)|Blood and bones|Uncommon|1+4|Average (10)|Nil|Elite (14)|9|1-4 or 3-30|1|Tribal|M (4' high)|Poisonous sap, spells|Immune to wooden weapons, spells|19|B,X|270|Neutral evil|7|Any forests and caves|2-5(1d4+1) or by weapon type
['1124']|nigterma|Ravenloft|Night Terror, Mandalain|Night Terror, Mandalain|Night Terror, Mandalain|None|Unique|9|Exceptional (15)|10%|Steady (12)|12|1|2|Solitary|M (5½' tall)|Energy drain|+1 weapon or better to hit|11|Nil|6,000|Chaotic evil|3|Clinic in Egertus|1d8+2/1d8+2
['2615']|niiath|Planescape|Ni'iath|Ni'iath|Ni'iath|Omnivore|Rare|5|Low (5-7)|Nil|Steady (11-12)|Fl 18 (A)|1d8+1|3 or 1|Pack|M (5' long)|Tail fling|Immune to gravity changes|15|Nil|975|Neutral|5|Bytopia|1d3/1d3/1d4+1 or 1d6 + special
['2433']|nikaal|Planescape|Nikaal|Nikaal|Nikaal|Omnivore|Uncommon|3|Average (8-10)|Nil|Steady (11-12)|10|10-100 (1d10&times;10)|1 or 2|Tribal|M (6' tall)|Acid spit|Nil|18|Varies|175|Chaotic neutral|8|Any land|By weapon or 1d4/1d4
['2524']|niktoo|Red Steel (Mystara)|Nikt'oo|Nikt'oo|Nikt'oo|Omnivore|Uncommon|3|Animal (1)|Nil|Average (8-10)|6, Sw 18|1|1|Solitary|L (10-12' long)|Sever hand or foot|Nil|17|Nil|270|Neutral|5 (6)|Forest, shorelines|3d4
['2116']|ningyo|Kara-Tur (Forgotten Realms)|Ningyo|Ningyo|Ningyo|Carnivore|Rare|2 to 5|Very (11-12)|Nil|Average (10)|Sw 18|2-20|1|School|L (6' long)|Spells|Spells|2 HD: 19<br>3-4 HD: 17<br>5 HD: 15|I|2 HD: 120<br>3 HD: 175<br>4 HD: 270<br>5 HD: 420|Chaotic good|7|Tropical, subtropical, and temperate ocean|By weapon type
['2145', '1085', '9301']|nishruu|Advanced Dungeons & Dragons 2nd Edition|Nishruu|Nishruu|Nishruu|Magic|Very rare|9|High (13-14)|See below|Champion (15-16)|6|1|0|Solitary|L (12'-diameter sphere)|Absorb magic|See below|11|Nil|2,000|Chaotic neutral|10|Any|Nil
['2102']|nixie|Advanced Dungeons & Dragons 2nd Edition|Nixie|Nixie|Nixie|Fish|Rare|½|Very (12)|25%|Average (8-10)|6, Sw (12)|20-80 (2d4&times;10)|1|Tribe|S (4' tall)|Charm|See below|20|Q (C)|270|Neutral|7|Temperate lakes|By weapon
['TheLonesomeRoad']|nocnitsa|Ravenloft|Nocnitsa|Nocnitsa|Nocnitsa|Blood|Very rare|6+6|Exceptional (15-16)|Nil|Elite (14)|12, Fl 15 (B)|1|3|Solitary|M (6' tall)|Blood drain, sleep|+1 or better to hit, see below|13|Nil|2,000|Chaotic evil|2|Temperate lands (Barovia)|1d6+4/1d6+4/1d4+4
['2118', '2613']|noctral|Planescape|Noctral|Noctral|Noctral|Carnivore|Rare|5|Supra-genius (19-20)|30%|Champion (15-16)|1, Fl 36 (C)|1|3|Solitary|M (20' wingspan)|Swoop, surprise|Invisibility|15|G|3,000|Lawful good|1|Mount Celestia|2d4/2d4/1d4+1
['1089', '2145']|noran|Advanced Dungeons & Dragons 2nd Edition|Noran|Noran|Noran|Carnivore|Very rare|9+5|Very (11-12)|30%|Champion (15-16)|3|1|2|Solitary|L (11' tall)|Projectiles|Nil|11|Nil|2,000|Neutral|2|Subterranean|1d8 (&times;2)
['2524']|nosferat|Red Steel (Mystara)|Nosferatu|Nosferatu|Nosferatu|Blood|Very rare|7-9|Average to Genius (8-18)|Nil|Champion (15-16)|12, Fl 18 (C)|1|1 (bite)|Solitary|M (5-7')|Charm, class abilities|Hit only by +1 or better magical weapons, regeneration, spell immunities|As per equivalent class and level|F|8,000 (minimum)|Any, usually evil|2|Any|1d4 or by weapon
['2501']|nuckalav|Mystara|Nuckalavee|Nuckalavee|Nuckalavee|Omnivore|Rare|11|Average (8-10)|20%|Champion (15)|12, Sw 36|1|2|Solitary|H (7' tall at shoulder)|Death aura, fear, breath weapon|Reeeneration. immunities. possible spellcasting|9|Nil|11,000<br>Spellcaster: 12,000|Chaotic evil|4|Temperate or subarctic coastal waters, ruins|3d8 (claw)/3d8 (claw)
['BookofSorrows']|nympglas|Ravenloft|Nymph, Glass|Nymph, Glass|Nymph, Glass|None|Very rare|7|Exceptional (15-16)|35%|Steady (12)|13|1-2|1|Solitary|M|Spells|+1 or better weapon to hit, immune to silver and crystal weapons|13|Varies|5,000|Neutral good|9|Shadow Rift|1d4 or special
['2173', '9344']|nympgrai|Dragonlance|Nymph, Grain|Nymph, Grain|Nymph, Grain|None|Rare|3|Exceptional (16)|50%|Unsteady (7)|15|1-2|0|Solitary|M (4-6' tall)|Intoxication, marking|Animal friendship|17|Nil|975|Neutral|7|Farmland|Nil
['2102', '2140']|nymph|Advanced Dungeons & Dragons 2nd Edition|Nymph|Nymph|Nymph|None|Very rare|3|Exceptional (15-16)|50%|Unsteady (7)|12|1-4|0|Solitary|M (4-6')|See below|See below|17|Q (Q&times;10,X)|1,400|Neutral (good)|9|Any|Nil
['2173']|nympunse|Advanced Dungeons & Dragons 2nd Edition|Nymph, Unseelie|Nymph, Unseelie|Nymph, Unseelie|None|Very rare|4|Exceptional (16)|50%|Average (10)|12|1|0|Solitary|M (4-6' tall)|<i>Charm</i>, withering|<i>Dimension door</i>|17|Q (Q&times;10,X)|2,000|Neutral evil|7|Any|Nil
['1109', '2158', '9301']|nyth|Advanced Dungeons & Dragons 2nd Edition|Nyth|Nyth|Nyth|Carnivore|Rare|7|High (13-14)|44%|Fanatic (17)|Fl 18 (A)|1|1|Solitary|S (2-4' diameter)|Magic missile|See below|13|Nil (Any as guardian)|4,000|Lawful evil|1|Any|1d4
['2153']|obedient|Ravenloft|Obedient|Obedient|Obedient|Omnivore|Common|Varies|Average to high (10-15)|Nil|Elite (14)|12|1|1|See below|M|Nil|Nil|Varies|M|Varies|See below|10 (by armor type)|Dementlieu|By weapon
['2103']|obliviax|Advanced Dungeons & Dragons 2nd Edition|Obliviax|Obliviax|Obliviax|Soil and water, memories|Rare|1-2 hp|Average (8)|Nil|Average (9)|0|2-12|0|Plant|Tiny (½' square)|See below|See below|20|Nil|35|Neutral evil|10|Any land|Nil
['Dragon227']|octoblri|Forgotten Realms|Octopus, Blue-Ring|Octopus, Blue-Ring|Octopus, Blue-Ring|Omnivore|Uncommon|3-5|Average to Exceptional (8-14)|Nil|Elite (14)|2, Swim 12|1|7|Solitary|L (4-6' long, 4-10' tentacles)|Poison, constriction|Ink, camouflage|3-4 HD: 17<br>5 HD: 15|Nil|3 HD: 650<br>4 HD: 975<br>5 HD: 1,400<br>Shaman 1-4: 4,000<br>Shaman 5-7: 5,000|Neutral good|7|Any Underdark waters|1-2 (&times;6)/1-4
['Dragon190']|octodeep|Dragon Magazine|Octopus, Deep-dwelling|Octopus, Deep-dwelling|Octopus, Deep-dwelling|Carnivore|Very rare|1-1|Average (8-10)|Nil|Average (8)|3/Sw 12|10-40|7 or 4|Colony|M|See text|See text|19|See text|75|Neutral (good)|7|Deep ocean/Hydrothermal vents|1-2(x6)/1-3 or 1-6(x3)/1-3
['2103', '2140']|octogian|Advanced Dungeons & Dragons 2nd Edition|Octopus, Giant|Octopus, Giant|Octopus, Giant|Carnivore|Rare|8|Animal (1)|Nil|Elite (13)|3, Sw 12|1-3|7|Solitary|Large (9-12' across)|Constriction|Ink, color change|13|(R)|2,000|Neutral (evil)|7|Any salt water|1-4 (&times;6)/2-12
['2173', 'Dragon235']|octojell|Dragon Magazine|Octopus, Octo-Jelly|Octopus, Octo-Jelly|Octo-hide|Carnivore|Rare|10|Animal (1)|Nil|Fearless (20) (see below)|Sw 12|1|1 or special|Solitary|H (20' across)|Cold generation|Continuous damage, luminous cloud, immune to cold|11|Nil|4,000|Neutral|8|Ocean depths|2d6
['2173', 'Dragon235']|octojell|Dragon Magazine|Octopus, Octo-Jelly|Octopus, Octo-Jelly|Octo-jelly|Carnivore|Uncommon|8|Animal (1)|Nil|Fearless (19) (see below)|Sw 9|1-2|1|Solitary|L (9' long, 5' across)|Smother|Luminous cloud|13|Nil|2,000|Neutral|10|Ocean depths|1d6+1d10
['1053', '2153']|odem|Ravenloft|Odem|Odem|Odem|None|Very rare|N/A|Very (11-12)|See below|Fearless (19-20)|9|1|1|Solitary|N/A|Domination|Immune to physical damage|N/A|Nil|1,000|Chaotic evil|N/A|Any land|Nil
['Dragon204']|odongrip|Dragon Magazine|Odontogriphus|Odontogriphus|Odontogriphus|Carnivore/Scavenger|Uncommon|4|Animal(1)|Nil|Average (8)|6, SW 12|1-8|1|Solitary|H (18' long)|Blood drain, constriction|Nil|17|Nil|270|Neutral|10|Shallow sea floor|1d6
['2102', '2140']|ogre|Advanced Dungeons & Dragons 2nd Edition|Ogre|Ogre|Merrow|Carnivore|Uncommon|4+4|Average (8-10)|Nil|Steady (11-12)|6, Sw 12|2-24 (2d12)|3 or 1|Tribal|Large (9')|See below|Camouflage|15|M (A)|420<br>Leader: 650<br>Chieftain: 975|Chaotic evil|4|Any water|1-6/1-6/2-8 (or by weapon +6)
['2102', '2140']|ogre|Advanced Dungeons & Dragons 2nd Edition|Ogre|Ogre|Ogre|Carnivore|Common|4+1|Low (8)|Nil|Steady (11-12)|9|2-20 (2d10)|1|Tribal|Large (9'+)|+2 to damage|Nil|17|M (Q,B,S)|270<br>Leader: 650<br>Chieftain: 975|Chaotic evil|5|Any land|1-10 (or by weapon +6)
['2102', '2140']|ogre|Advanced Dungeons & Dragons 2nd Edition|Ogre|Ogre|Ogre Mage|Carnivore|Very rare|5+2|Average to exceptional (9-16)|Nil|Elite (13-14)|9, Fl 15 (B)|1-6|1|Tribal|Large (10½')|Magic spells|Nil|15|G (R,S, magic)|650<br>Chieftain: 975|Lawful evil|4|Any oriental land|1-12
['2140', '9292']|ogrehalf|Advanced Dungeons & Dragons 2nd Edition|Ogre, Half-|Ogre, Half-|Half-Ogre|Omnivore|Very rare|2+6|Semi- to High (3-14)|Nil|Steady (12)|12|1-4|1|Tribal|L (8-9' tall)|Nil|Nil|17|B,M (Q,B,S)|270|Chaotic evil|5 (9)|Any/Land|2-8 (by weapon)
['2140', '9292']|ogrehalf|Advanced Dungeons & Dragons 2nd Edition|Ogre, Half-|Ogre, Half-|Ogrillon|Carnivore|Rare|2+4|Low (5-7)|Nil|Average (10)|12|1-4 (5-30)|2|Tribal|M (6-7' tall)|Nil|Nil|17|M (B,S)|175|Chaotic evil|6|Any/Land|2-7/2-7
['2105']|ogrehigh|Dragonlance|Ogre, High|Ogre, High|Ogre, High|Herbivore|Very rare|4+1|Varies (5-20)|See below|Steady (12)|6 (9)|1-10|1|Family|M (6' tall)|+2 to damage|See below|17|Individual: L,M; Family: Q&times;5,F|Varies|Varies, but usually neutral or lawful good|8 (10)|Tropical, subtropical, and temperate/Plain, forest, swamp, jungle, hill, mountain|1-10 (weapon)
['9487']|ogreicsp|Forgotten Realms|Ogre, Ice Spire|Ogre, Ice Spire|Ogre, Ice Spire|Carnivore|Uncommon|5|Average (8-10)|Nil|Elite (13-14)|12|2d10|1|Tribal|L (10')|Mist, blood dance|Nil|15|M (Q,B,S)|420<br>Leader: 975<br>Priest: 1,400|Chaotic evil|4|Ice Spires, arctic|1d12 (or weapon +6)
['2105']|ogrekryn|Dragonlance|Ogre (Krynn)|Ogre (Krynn)|Ogre|Carnivore|Common|4+1|Low (5-7)|Nil|Steady (11)|9|2-20|1|Tribe|L (7-9' tall)|+2 to damage|Nil|17|Individual: M&times;10; Tribe: Q,S,B|175|Chaotic evil|5|Tropical, subtropical, and temperate/Plain, swamp, forest, jungle, hill, mountain, subterranean|1-10 (weapon)
['2105']|ogrekryn|Dragonlance|Ogre (Krynn)|Ogre (Krynn)|Orughi|Carnivore|Very rare|4+1|Low (5-7)|Nil|Unsteady (7)|9, Sw 18|2-12|1|Tribe|M (4-5' tall)|+2 to damage|Nil|17|Individual: Q; Tribe Q&times;10|175|Chaotic evil|5|Tropical and subtropical/Forest, hill, and mountain|1-6 (weapon)
['9278']|ogremisc|Dragonlance|Ogre, Mischta|Ogre, Mischta|Ogre, Mischta|Herbivore|Very rare|4+1|Varies (5-20)|See below|Steady (12)|6|1-10|1|Family|M (6' tall)|+2 to damage|See below|17|Individual: L,M; Family: Q&times;5,F|Varies|Varies, but usually neutral or lawful good|8 (10)|Tropical, subtropical, and temperate/Plains, forests, swamps, jungles, hills, and mountains|1-10 (weapon)
['9278']|ogrenzun|Dragonlance|Ogre, Nzunta|Ogre, Nzunta|Ogre, Nzunta|Carnivore|Very rare|4+1|Varies (5-20)|See below|Steady (12)|6|1-4|1|Family|M (6' tall)|+2 to damage|See below|17|Individual: L,M; Family: Q&times;5,F|Varies|Varies, but usually neutral or lawful evil|6|Tropical, subtropical, and temperate/Plains, forests, swamps, jungles, hills, and mountains|1-10 (weapon)
['3110']|ogrestcr|Birthright|Ogre, Stonecrown|Ogre, Stonecrown|Ogre, Stonecrown|Carnivore|Common|4+3<br>Leader: 5+4<br>Captain: 6+6|Low (8-10)<br>Leader/Captain: Average (11-12)|Nil|Elite (13-14)|9, Cl 6|2-20|1 (2 in battle-rage)|Tribe or company|Large (9'+)|Battle-rage|Nil|15|C,Y|420<br>Leader: 975<br>Captain: 1,400|Neutral evil|5<br>Leader/Captain: 3|Mountains, hills|2d6<br>Leader: 2d8<br>Captain: 2d10<br>(or by weapon +6)
['1091']|ogrezakh|Al-Qadim (Forgotten Realms)|Ogre (Zakhara)|Ogre (Zakhara)|Ogre (Zakhara)|Carnivore|Common|4+1|Average (8-10)|Nil|Steady (11-12)|9|1-4 (Al-Hadhar) or 1-20 (Al-Badia)|1|As other nearby races|Large (9-10' tall)|Strength bonus to damage|Nil|17|Varies|175|Any|5|Any land|1d10 or by weapon
['9366']|ogrima|Al-Qadim (Forgotten Realms)|Ogrima|Ogrima|Ogrima|Carnivore|Rare|4+3|Low-average (5-12)|Nil|Steady (12)|9|2-8|1|Tribal|L (8'-9')|Spells|Regenerate|15|M (Q, B, S)|Common: 420<br>Chieftain: 650<br>Clan chief: 975|Chaotic or lawful evil|5|Any land|1d10
['2524']|ommwa|Red Steel (Mystara)|Omm-wa|Omm-wa|Omm-wa|Herbivore|Rare|3|Low to Very (5-12)|Nil|Steady (11-12)|3, Sw 18|1d4+2 or 1d6+14|1|Matriarchal|L (9-11' long)|See below|Nil|17|K (F)|175|Neutral (Good)|6 (10)|Tropical or subtropical water|1d8 (weapon)
['2524']|omshirim|Red Steel (Mystara)|Omshirim|Omshirim|Omshirim|Carnivore (metalavore)|Very rare|10|Non- (0)|Nil|Elite (13-14)|15|1|2|Solitary|L (10' long)|Squeeze|See below|11|Y (&times;2)|7,000|Neutral|0|Subterranean|2d6
['11374']|onco|Greyhawk|Onco|Onco|Onco|Herbivore|Uncommon|4|Semi- (2-4)|Nil|Champion (15)|12|1d6-1|1|Solitary or family|M (6' tall)|Nil|Nil|17|Nil|120|Neutral|6|Subtropical to tropical jungle|1d3/1d4/1d4
['2116']|oni|Kara-Tur (Forgotten Realms)|Oni|Oni|Common Oni|Carnivore|Rare|8|Average (8-10)|Nil|Elite (13)|9|1-100|2|Solitary or band|L (7-8' tall)|Spells|Nil|13|A|1,400|Lawful evil|4|Temperate mountains, hills, plains, forests, and subterranean|3-10/3-10
['2116']|oni|Kara-Tur (Forgotten Realms)|Oni|Oni|Go-Zu-Oni|Carnivore|Very rare|12+8|High (13-14)|20%|Champion (15)|9|1-20|3|Solitary or band|L (8-9' tall)|See below|Regeneration|9|S|11,000|Lawful neutral|0|Any land|6-16/6-16/1-10
['2116']|oni|Kara-Tur (Forgotten Realms)|Oni|Oni|Me-Zu-Oni|Carnivore|Very rare|10+5|High (13-14)|40%|Elite (14)|12|1-20|2|Solitary or band|L (9'+ tall)|See below|Regeneration|11|S|10,000|Lawful neutral|2|Any land|3-18/3-18
['9312']|oortling|Spelljammer|Oortling|Oortling|Oortling|Special|Rare|1-1|Low (5-7)|Nil|Unreliable (2-4)|12|2-20|1|Herd|S (3' tall)|Nil|Nil|20|Nil|15|Neutral|8|Comets|1-2 (1d2)
['2102', '2140', '9292']|ooslje00|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly I|Ooze/Slime/Jelly I|Jelly, Stun-|Scavenger|Rare|17|Animal (1)|Nil|Average (9)|4|1|1|Solitary|L (10' on a side)|Paralyzation|Nil|17|See below|420|Neutral|8|Any subterranean|2-8
['2102', '2140', '9292']|ooslje00|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly I|Ooze/Slime/Jelly I|Mustard Jelly|Scavenger|Rare|7+14|Average (8-10)|10%|Elite (13-14)|9|1|1 or 2|Solitary|L (9-12' diam.)|See below|+1 or better to hit|13|See below|4,000<br>(½ if half slain)|Neutral|4|Any subterranean|5-20
['2102', '2140', '9292']|ooslje00|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly I|Ooze/Slime/Jelly I|Olive Slime|Scavenger|Very rare|2+2|Non- (0)|See below|Average (10)|0|1-4|0|Colony|S (4' radius)|See below|See below|19|Nil|420|Neutral|9|Any subterranean|Nil
['2102', '2140', '9292']|ooslje00|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly I|Ooze/Slime/Jelly I|Olive Slime Creature|Carnivore|Rare|See below|Animal (1)|See below|Average (9)|6|1-20|1|Colony|Special|Olive slime|See below|17, 15, or 13|Nil|420, 975, or 2,500|Neutral|9|Any damp|See below
['2102', '2140']|ooslje01|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly II|Ooze/Slime/Jelly II|Crystal Ooze|Omnivore|Rare|4|Animal (1)|Nil|Average (10)|1, Sw 3|1-2|1|Solitary|M to L (4-12')|Poison|See below|17|Nil|420|Neutral|8|Dimly lit water|4-16
['2102', '2140']|ooslje01|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly II|Ooze/Slime/Jelly II|Gelatinous Cube|Omnivore|Uncommon|4|Non- (0)|Nil|Average (10)|6|1|1|Solitary|L (10' cube)|Paralyzation, surprise|See below|17|Nil (incidental)|650|Neutral|8|Subterranean|2-8
['2102', '2140']|ooslje01|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly II|Ooze/Slime/Jelly II|Gray Ooze|Omnivore|Rare|3+3|Animal (1)|Nil|Average (10)|1|1-3|1|Solitary|M to L (4-12')|Corrodes metal|See below|17|Nil|270|Neutral|8|Subterranean|2-16
['2102', '2140']|ooslje01|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly II|Ooze/Slime/Jelly II|Green Slime|Omnivore|Rare|2|Non- (0)|Nil|Average (10)|0|1-6|0|Colony|S (2-4')|See below|See below|19|Nil|65|Neutral|9|Subterranean|Nil
['2102', '2140']|ooslje01|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly II|Ooze/Slime/Jelly II|Ochre Jelly|Omnivore|Uncommon|6|Non- (0)|Nil|Average (10)|3|1-3|1|Solitary|M (4-7')|Nil|See below|15|Nil|270|Neutral|8|Subterranean|3-12
['1109', '2158']|oosljegh|Advanced Dungeons & Dragons 2nd Edition|Ooze/Slime/Jelly, Ghaunadan|Ooze/Slime/Jelly, Ghaunadan|Ooze/Slime/Jelly, Ghaunadan|Carnivore|Rare|5|Very to High (12-14)|Nil|Fanatic (17)|12|1-4|2|Solitary|M (6')|Paralysis, <i>friends</i> gaze|Half damage from blunt weapons, disarming|15|J (B)|4,000|Chaotic evil|1|Subterranean|3d4
